3,PEF_01,https://docs.google.com/document/d/1tnFQKKs9kkWBoXU_uRmn7b0b4ha926nkUVC_vY1xfS4/pub,5,1
3,PEF_02,https://docs.google.com/document/d/1Zzak8zzRkHDPu2RXBg7bLOzuWcyKYh78vVE6D4NxGpE/pub,5,2
3,PEF_03,https://docs.google.com/document/d/1x4wkODyXhTzGtyb90Gka-Tp4erJLEhxPLI3qOYbGTEA/pub,5,4
3,PEF_04,https://docs.google.com/document/d/1g7tQ0YIA-u8-rxs1YawquOaUO2MyDvhmCIFrdra92Zg/pub,5,2
3,PEF_05,https://docs.google.com/document/d/17jAbbTgMpqm5VK6XFGP2anman5__SAyjqy6Xzsffqzw/pub,5,3
3,PEF_06,https://docs.google.com/document/d/1mnrgKehh5XkCBzBzPUHlE_PqQUq1GQXjcb6VsNi6xSg/pub,5,4
3,PEF_07,https://docs.google.com/document/d/1iOWfX4fLmaoGfr5ZGIR7zJ_HYHd-hqKGDFCo3-tQR7o/pub,5,3
3,PEF_08,https://docs.google.com/document/d/1YXhk52FaJ1-CKuB3uaN-IB8PdRQaVR0hzDrCpwYPZIc/pub,5,5
3,PEF_09,https://docs.google.com/document/d/19wwMura69LBytzIIh64KjJjjgKreqa52zFYlHO07ogM/pub,5,4
3,PEF_10,https://docs.google.com/document/d/1k6U3Gzv7guPLJ0jUp_CcwXpk_qQTUY5Fpgzv68oVu1M/pub,5,2
3,PEF_11,https://docs.google.com/document/d/1CYH3IUj5maFfUNZ-jToVbxzLQTnd_RZ1SNUkt8v5HzI/pub,5,4
3,PEF_12,https://docs.google.com/document/d/10PR9VROXcSPUjacyCFkEfGI-pKOioYWslDbP2WbUmR0/pub,5,1
3,PEF_13,https://docs.google.com/document/d/1bYiNiEwjyN0C8xCw7v8D0i-xn0UOy0hL_QNbE8tde-o/pub,5,2
3,PEF_14,https://docs.google.com/document/d/1N_6PAhVplcm_SdWIEserInFvVtqsn4Ab9nIF5Hh2qmo/pub,5,5
3,PEF_15,https://docs.google.com/document/d/1fhQB0JjzEWzIl5knVySjdqfe3FnJspJ3Z0xkfzR4ovc/pub,5,1
3,PEF_16,https://docs.google.com/document/d/1EXPMmtBx3OPQM0qGQT9xzdNAlBLvT_qIA99ethMhUIE/pub,5,3
3,PEF_17,https://docs.google.com/document/d/1Sp5F7QMTjCAH5nfkkyZOmEuYH87OujAMvsO09RvIH_8/pub,5,1
3,PEF_18,https://docs.google.com/document/d/1HxR1edIOWO3gUJL4dNa-GXhO3iUbk0PaESieBNiSIdE/pub,5,4
3,PEF_19,https://docs.google.com/document/d/1aQaxED9kTer1ZCSW_KNcrFyB_JMbnooG1Y6ocuLdMAA/pub,5,5
3,PEF_20,https://docs.google.com/document/d/1SMwkvK5mLFqj4jQ5v4z9v5KBh-ptKK7Un8Sz0tiEHuI/pub,5,1
3,PEF_21,https://docs.google.com/document/d/1szDTXoZABmxQUBUQOssrZY4_i70uH5gnmhJb2ItPGHU/pub,5,5
3,PEF_22,https://docs.google.com/document/d/1CKVHIXuqh2V_6ovhljaVB6nxHMK-cu4sFByYxwEkYW4/pub,5,2
3,PEF_23,https://docs.google.com/document/d/1QuTVqnGpCrp05m7RCl4LwMunu970dHgbJBA8TBxzwq4/pub,5,2
3,PEF_24,https://docs.google.com/document/d/1mRtUyfh_u_33QD9FvfnEXKxvqWVozqVht6zC8Fl4X7k/pub,5,2
3,PEF_25,https://docs.google.com/document/d/1RhDW7lNyDQidEGYFgqrURQ4aJQD9xplkFVRlSAptMIQ/pub,5,5
3,PEF_26,https://docs.google.com/document/d/16YD8g6Pm99sTgEtAUkizdOCxYwfTll2f-8jR10JXA2Q/pub,5,2
3,PEF_27,https://docs.google.com/document/d/1NhQQIBj9e5HxTdaBmxt35qycvSEn0WNa5ueJfBBe4yU/pub,5,2
